Esse é meu presidente e lider Gente não existe ninguém mais capacitado para gerir esse país não!O único que n se…;1;0
O PT está de volta Lula livre;1;0
Para você que está sendo enrolado pelo PIG e pelos políticos golpistas seguem aqui 24 links da…;0;1
Minha familia inteira apoia bolsonaro;1;0
Sem reeleição mais de 80 parlamentares vão direto para Sérgio Moro;1;0
Só faltou comparar Lula vz Dilma e depois FHC vz Lula Ah Isso não interessa né kkk…;0;1
Ciro gomes em 38 anos como prefeito governador deputado federal e e…;0;1
Vc ja teria como dar nome aos bois que nos levariam a venezuelização Temos os obvios Manuela…;0;1
Querido eu cresci no meio de político O governo da Dilma não foi um dos melhores não chega perto di…;0;1
ai que vontade louca de me filiar ao pt pra dar um golpe interno destituir a atual direção do partido e dizer pro l…;0;1
Quero entender como a capacidade da mídia de alienar pessoas como essa cons…;0;1
Promotoria denuncia exvereador por tentativa de homicídio em frente ao Instituto Lula;0;1
Vc está enganado os governos Lula e Dilma decidiram fazer reservas cambiais para que…;1;0
É uma vergonha Esta na hora da imprensa esquecer Lula ele é um presidiário e não canditato;1;0
Esse tal professor da FGV que divulgou o documento Matias Spektor é um petista ferrenho Toda foto del…;0;1
Ainda sou obrigado a ficar ouvindo os caras gritando na Paulista a favor do Lula e minha noiva falando que quer ele…;0;1
Não existe nenhum ato ilícito praticado por mim não paira contra mim nenhuma suspeita de desvio de dinheiro públi…;0;1
duvido muito que seja algo público pq ele é medrosinho mas bem que podia juntar uma galera pra variar…;0;1
Lula no Le Monde Violam a constituição para impedir minha candidatura”;0;1
Tem que ser preso em primeira instância Chegou no STF acaba o processo;0;1
Ha Única coisa que ele destrói é a declaração de impostos…;0;1
Gostei de um vídeo 12 VOTAÇÃO DO STF QUE MANTEVE LULA PRESO E AS ESTRATÉGIAS DO CAMPO;0;1
Só não bato panelas hoje pq estão todas lotadas de feijão Na época da Dilma era doze reais o kg.;0;1
Discordo com relação ao Alckmin e a Manuela Para mim direita e centroesquerda respecti…;0;0
Parlamentares petistas exigem que despesas com atos próLula sejam custeadas com dinheiro público e repassam nota…;0;1
é um louco Um terrorista louco um maluco nada beleza Um maluco perigoso E mais louco ainda é q…;0;1
Tribuna do Sertão STF reafirma validade de contribuição ao Funrural;0;0
E aí esquerdistas Cade o vitimismo;0;1
Lula e a candidatura fantasma CorreiodoBrasil;0;1
Bolsonaro lidera primeira pesquisa e tem das intenções de voto;1;0
Blindada mulher de Bolsonaro deverá participar da campanha discretamente;1;0
na moral eu achei que nao tinha como esse cara ser mais imbecil mas eu me enganei;0;1
Vamos Libertar o Presidente Lula Mesmo no frio em Curitiba vamos permanecer firme;0;1
Retrato Fiel do Traidor Usurpador Ladrão Presidente Traiu a Presidenta Dilma e está Traindo o Brasil LesaPátria…;0;1
EUA DÁ A MORO O TÍTULO DE HOMEM DO ANO;1;0
Eles só não fizeram a covardia ainda de tirar o das eleições por causa de toda Força Militar…;0;1
Para Alckmin Azeredo é tucano distante” e cunhado é simpatizante” do PSDB;0;1
Ricardo ameaça acionar o STF contra imposto ‘zerado’ no diesel;0;1
Fernando Henrique conseguiu mostrar que o processo do Azeredo não é mensalão e que a justiça exagerou na pena O…;0;1
Jobim diz que PT conseguirá o registro de Lula como candidato;1;0
Mobilizações Já por Só o povo nas ruas e nas urnas fardo justiça;0;1
MDB e PDT dão pontapé inicial para as eleições de 2018 em Rondônia;1;0
Eu não incito manifestantes a fazer o mesmo na casa dos pais do Boulos muito embora eles tenham p…;0;1
Lula vale um pão murcho;0;1
Um dia vou entrar na UFRJ Instituto de Filosofia e Ciências com uma camisa do Bolsonaro ou outro qualquer de direita;0;1
Vice da Dilma;0;1
Podem pegar todos esses dai Só não podem mexer com Bolsonaro;1;0
OS FILHOS DA PUTA IRÃO NEGAR TUDO DE LULA VAMOS INVADIR AQUELA PORRA PQP E AINDA O PT ENTREGA LULA…;0;1
Tá na cara que eles querem atingir a candidatura do Bolsonaro isso se chama desespero;1;0
Não é possível Gilmar Mendes parece estar desesperado para arrancarem ele de lá à força e lhe premiarem com apo…;0;1
Mas tem uma BABACAS fazendo papel de OTÁRIOS dizendo que Ciro Gomes é o candidato mais forte TROUXAS;0;1
Em todos os cenários de primeiro e segundo turno o Bolsonaro só perde para LULA e empata com MARINA;1;0
Ex petista confirma Lula e Dilma deram um prejuízo de meio trilhão para a Petrobras Diário do Brasil;0;1
Eu achava o Lula mais inteligente Mas não acho mais Se fosse mesmo;0;1
Enquanto Houver Simpatizantes Financiadores d Lula q está Preso por Corrupção Receber Propinas Enriq…;0;1
Vamo botar a Marina pra cima deles gente;1;0
Juiz da Lava Jato age rapidamente prende petista e vê STF falhar ao dar perdão a condenado;0;0
O que desqualifica Bolsonaro é ter que perguntar ao Paulo Guedes o que falar sobre a…;0;1
Acaba aqui meu interesse por este projeto de Ciro Guerra;0;1
maior tristeza de uma mãe é o filho compartilhando piada do bolsonaro num grupo com a mãe e as irmãs;0;1
O PT prometeu A CUT prometeu O MST prometeu A Gleisi prometeu O Boulos prometeu O Lindbergh prometeu Mas só…;0;1
Lindíssima solucionou tudo;1;0
E os apoiadores do Lula e petistas estão gostando disso Porque agora o país vai ficar nível Venezuela;0;1
Bolsonaro 2018;1;0
Falei ontem com minha mulher Isso é coisa dos esquerdopatas Pensamos o mesmo;0;1
Ai que saudade do ajuste fiscal da Dilma;1;0
Preso Lula não será candidato a nada Na verdade o petista é candidato a ser condenado pela 2.ª vez na Lava Jato;0;1
Acho que foi o Moro que colocou lá Provas plantadas;0;1
Já catou alguém além de Ciro e Boulos falando em reforma tributária visando ao modelo progressivo para;1;0
Amiga esse argumento de q o gov Temer n é continuação do gov Dilma é verdadeiro parcialmente O Temer…;1;0
Gente não se empolgue com o Tite ele é filho de Andres Chances Del Nero Lula Marim Me diz com quem…;0;1
Farei o mesmo se o Bolsobosta ganhar;0;1
Ela arrasa babys;1;0
Agora é oficial Okamotto admite dificuldades para mobilizar militantes em defesa de Lula;0;1
LULA Sandra Miria LIVRE Pela minha experiência em greve essa coisa dos caminhoneiros é…;1;0
Bolsonaro foge de um debate como o diabo foge da Cruz é piada de mal gosto Já virou chacota internacional;0;1
NOJEIRA NESTE CASO TUDO É MUITO SUSPEITO NESTA VOTAÇÃO VÃO TENTAR DESQUALIFICAR A PRISÃO…;0;1
sonhei que o bolsonaro ganhava a presidência sai fora;0;1
Ciro subiu dentro da margem de erro não;0;1
O que a fajuta Comissão da Verdade só deles não considera O pior é que há quem acredite nessa tal comissão Quer…;0;1
URGENTE Advogado Que Anulou Processo Contra Lula No Tribunal Superior Militar Reforça Equipe De Lula Com Muito Oti…;1;0
mas oq somente funciona é bater panela pra Dilma né;0;1
Quem gostaria de ter um testemunho desse sujeito só um maluco Mas esse bandidos tentam se proteger;0;1
Sério não sei prq esse Sérgio Moro ainda não foi preso;0;1
Ciro espero que a trouxa presidente do PT pare de cu doce e apoie ele logo;1;0
Bolsonaro em segundo nas pesquisas A mídia manipula o povo publicando mentiras Bolsonaro em primeiro nas pesqu…;1;0
Meu deus eleitor do bolsonaro não perde a oportunidade de abrir a boca p falar merda ala metralhadora de merda;0;1
Me surpreendeu Temer ter 0.9 Quem é essa gente que vota nele  Sem Lula e Barbosa Bolsonaro lidera seguido po…;0;1
O Lula é um LADRÃO e por isso está na cadeia;0;1
Tira esse Ciro daí que a imagem fica ótima Ciro Tô fora;0;1
O meu voto é do Lula se não for ele eu voto em quem ele indicar do PT;1;0
Bolsonaro aposta em redes sociais para vencer campanha tradicional;1;0
O dinheiro da Petrobrás foi roubado por Lula e sua quadrilha;0;1
O Donald Trump é odiado pela midia pois não faz o culto a personalidade que o Obama fazia o governo obama foi pur…;1;0
Gleisi Hoffmann senadora e presidenta do PT fala da importância da continuidade da vigília e acampamento Lula liv…;1;0
acho justo a mulherada como um todo votar na Manuela gosto do posicionamento do Boulos mas gente ou nos ajudamos…;1;0
Criador do maior partido da Itália acusa golpe no Brasil e diz que Lula é alvo de perseguição via;1;0
não sou a favor do Bolsonaro mas também não ia deixar ele falar assim comigo não kkkkkkkk Enfio o apagador na boca…;0;1
Gilmar Mendes disse à Bloomberg que a prisão de Lula é assunto encerrado” Ele disse…;0;1
Pessoal conseguiu eleger a Dilma e o Temer com o mesmo voto Sublimaram;0;1
Você ainda tem duvida que vão ser presos e Bolsonaro ganha Pior vai ser depois das eleições Agu…;0;1
Celso Amorim pode ser vice em candidatura de Lula;0;0
Ah tá....o colegiado está acima da Constituição Federal Entendi;0;1
Os petistas continuam gritando mas ainda não admitem toda a roubalheria feita pela Dilma e pelo Lula.…;0;1
A velha estória da culpa dos governos anteriores A solução não era tirar ela O…;0;1
Quando os caminhoneiros disserem que são professores ou estudantes Aí o pau come;0;1
Pense que existe eleitores do bolsonaro no twitter consequentemente você não és a pessoa mais burra;0;1
E fazer pedaladas para mascarar o impacto dessa agenda nas contas públicas;0;1
Você pode não votar em Bolsonaro mas ele será o seu presidente o choro é livre;1;0
A Revoltante mas não surpreendente omissão de na execução de brasileiros na nos documentos rev…;0;1
Pois é como se o governo Dilma tivesse sido maravilhoso;0;1
Os dois têm o mesmo valor;0;1
Manobra para atingir Bolsonaro;0;1
Lula saiu do plano da razão;0;1
O legal mesmo é escutar os defensores de dilma lula e outros Falando que a culpa do Brasil está assim e da galera…;0;1
O caminho para a libertação do expresidente Luiz Inácio Lula da Silva agora depende mais da mobilização popular do…;1;0
Moro condena extesoureiro do PT a 9 anos de prisão e pega leve com delatores;1;0
Sem Lula são meus BAGOS Eleitor do Lula e Bolsonaro são antagônicos porra um não puxa voto do outro!!!…;0;1
Lindíssima casa comigo;1;0
Foi melhor do que a Dilma no poder;1;0
VAI REPRESENTAR COM MALDAD M OUTRO TERRITÓRIO •VOCÊ TEM MUITO ÓDIO NESSE SEU CORAÇÃO;0;1
Vaiaram o ídolo de amebas;1;0
Muita gente As manifestações feminista que eu vi retratava mulheres mostrando os peitos;0;1
Ainda bem que o PSDB é o futuro Futuro do FHC Futuro tão bom que vcs vão esconder o governo de vcs da campanha;0;1
Geraldo Alckmin pré candidato do PSDB à Presidência da República com o senador Tasso Jereissati deputado Raimund…;0;0
Sem Lula Bolsonaro lidera intenção de voto para presidente diz pesquisa;1;0
Sérgio Moro tem áudios de propina da Odebrecht para Beto Richa;0;0
Vamos fazer um trato Porq não te calas Lula ladrao;0;1
Bom Muito bom;1;0
FHC será ouvido como testemunha de defesa de Lula;1;0
COM BOLSONARO É O BRASIL E A VERDADE ACIMA DE TUDO VIVA O BRASIL;1;0
Canalha;0;1
Depois de Lula decidir manter candidatura Gilmar e o STF mantem ele na prisão;0;1
disseram a bolsonaro que ele não entende de economia agora ele resolveu dizer que a causa de todos os problemas;0;1
Para que fique claro Operação limpeza apoia Bolsonaro;1;0
PRESO POLITICO LULA LIDERA FOLGADO COM FOLGA ;1;0
Fascismo à solta;0;1
Essa mulher conseguiu transformar o PT numa piada maior ainda;0;1
Fernando Haddad sobre Lula estão aprisionando nosso futuro não um homem;0;1
Bora divulgar a verdade CNT/MDA mesmo preso Lula lidera folgado;1;0
Lula Distribuição de renda mais justa e inclusiva Direita Concentração de renda e criminalização da pobreza;1;0
LULA Argolo Bom dia Greve dos caminhoneiros é tática para impor golpe militar;0;1
Enquanto não e presa Gleisi anuncia que quer gravar com Lula na cadeia;0;0
CPI investiga quarteirização da saúde com empresas de ‘fundo de quintal’ no governo Alckmin;0;1
preso;0;1
Deveria ser obrigado a ficar num quarto trancado com Suplicy Dilma e Jandira durante 7 dias;0;1
Seis líderes europeus apoiam Lula e pedem sua participação nas eleições via Blog do Fernando Morais;1;0
Puta que pariu o Bolsonaro quer fundir Ministério da agricultura com o do meio ambiente Ê tipo querer fundir flame;0;1
E tem gente que vai na onda dessa doida;0;1
Se nem a minha psicóloga aceitou que meu irmão fez a festa de 1 ano da minha sobrinha com o tema do Bolsonaro quem sou pra aceitar;0;1
Incentivar a lucratividade de setores empresariais foi o erro do governo Dilma;0;1
Bolsonaro é vaiado duas vezes em sabatina na Marcha em Defesa dos Municípios;0;1
Marina silva  beija a mão do Aécio;0;1
Parabéns aos caminhoneiros lutando contra essa bandalheira enquanto uns ficam de mimimi no twitter pq tiraram a Dilma;1;0
Você tá puto com a situação do País Vou enumerar pela ordem os principais filhas das putas que empurraram o Bras…;0;1
ONDE ESTÃO OS DEFENSORES DO BRASIL VAMOS PRENDER ESTES BANDIDOS...ELES NÃO MERECEM QUE NFALMOS OS NOMES DELES..…;0;1
Se até um analfabeto ladrão pinguço governou e DESTRUIU nosso país pq Bolsonaro não pode ter uma chance…;0;1
Retweeted Miriam Sahade  Não haveria greve porque ele não assaltaria a PETROBRAS como…;0;0
bolsonaro só paga mico quem aguenta esse chato;0;1
Esse Boulos ta de brincadeira Pqp como pode ser imbecil desse jeito;0;1
Ao Vivo de Curitiba Bom dia Presidente Lula vigília Lula Livre via;1;0
Ermal Meta amp Fabrizio Moro Non Mi Avete Fatto Niente ;0;0
É mais fácil o Flamengo ou Vasco da Gama ganhar um título da Libertadores;0;1
Rosemère Sampaio Bresciani 27 de abril às 13 Este comentário foi postado por um adepto do Lula para o seu amigo…;0;1
As FFAA escolheram BOLSONARO Não tem o que questionar VOTE BOLSONARO PRESIDENTE ;1;0
O Bolsonaro ja falou sobre essas questoes varias vezes e ja explicou A midia…;0;0
tua amiga marina é muito gata né desenrola pra mim — Ela é mesmoooo Me chama na dm p eu poder te ajudar c isso;1;0
Minha paciência hoje tá menor que uma célula;0;1
Foi mal aparecer de para quedas Mas no governo Dilma isso tbm aconteceu e enquadraram como crime;0;1
lulindo;1;0
Youssef deu a senha Doleiro não é preso se for contra tucano Banestado e tem perdão de crime se deparar do PT L…;0;1
candidatos do PCB ficam na extrema esquerda;0;1
Um dia antes de leilão do triplex atribuído a Lula imóvel avaliado em R  milhões não recebeu nenhum lance…;0;0
Isso é mais um esquema para queimar o Bolsonaro Só ver a reação de alguns veículos;1;0
Covardia de Fachin em relação a Moro é estarrecedora via;0;1
Lula diz que seu maior desafio é não odiar os que armaram contra ele;1;0
meu cunhado de sacanagem colocou um vídeo da Dilma mandando beijo no grupo da família e acho q meu avô não curtiu m…;1;0
Janaina Paschoal denuncia Lula é o verdadeiro dono da JBS FRIBOI Jornal do Pais;1;0
Lula deixa carceragem para depor em favor de Sérgio Cabral O expresidente Luiz Inácio Lula…;0;0
BOLSONARO 2018;1;0
Amante avisa o Lula que o cummmpãnheirooo Delúbio está chegando...mais um PETRALHA na CADEIA;0;1
Absurdo 91 dos deputados alvo da Lava Jato disputam as eleições;0;1
Não façam isso Pq cada derrota do Lula é uma vitória do povo brasileiro de bem Força advogados Hehehehe;1;0
Ciro Gomes a gente tá na merda mesmo Desculpe o palavriado;0;1
Manuela DÁvila comemora aprovação de 30 do fundo eleitoral para mulheres via;0;1
O agressor petista no STF;0;0
Ao honrar a policial que matou assaltante de escola Márcio França fez mais pela segurança de São…;1;0
Maldita incoerência né;0;1
tenha mais respeito aos seus assinantes e fecha estes lixo Mario Sergio Conti que…;0;1
Os golpistas vão à loucura com Lula não é mais uma pessoa é uma ideia;1;0
Lula preso presidente Por Tacho;0;1
Que nada os vagabundos comunistas daquela época estão todos voltando para a cadeia ou já estão presos Quem a…;0;1
Esse é o grande problema da economia Uma merda que se faça hoje alguma hora vai repercutir Para se eleger;0;1
Ex Presidente do PSDB é Condenado pelo Mensalão Mineiro finalmente;0;1
Para o ministro Gilmar mendes do STF o petista não tem condições de ser candidato neste ano;0;1
quem disse que apoio o lula;0;1
Os Lula da Silva não passam aperto não;0;1
Essa onda de regurgitar noticias sobre o periodo militar só me leva a intuir uma coisa alguma pesquisa deve ter ap…;0;1
Darcy Ribeiro cantava a bola o bom de conspirar com os EUA eh que depois de um tempo eles contam tudo;0;1
Já vai tarde;0;1
Bolsonaro neles O Brasil saiu do atraso com nosso General Alemão;1;0
Suplicy cria canal de comunicação com Lula envie sua mensagem;1;0
Com voto de Celso de Mello Lula perde de 5 a 0 e continua preso;0;1
FORA PT FORA LULA;0;1
O povo trabalhador aquele q rala duro q pega conducao lotada q sua pra ganhar o pao q sabe quanto custa cada go…;1;0
Bom se tem Alexandre de Moraes como Ministro do STF e Zezé Perrela e Aécio como Senadores o traficante vai no máx…;0;1
Quem diria:Gilmar Mendes joga a pá de cal em Lula via;0;1
Para suspender greve caminhoneiros exigem voto impresso e fiscalização do Exército nas próximas eleições;0;0
Oh dó Quem cometeu crimes foram os Juízes do TRF4 STF etc etc Todos corruptos ladrões e safados…;0;1
Desafio quem quer se seja a mostrar maior apoio popular do que Bolsonaro tem recebido por onde passa…;1;0
Ministro nega liminar para garantir representante de Lula em debates;0;1
Eleitor do Bolsonaro é pior que fã de Iron Maiden Tá loco;0;1
O Lula tem 1/4 do eleitorado imutável intransponível Isso é incrível mas não o suficiente nem para tirálo da cadeia;1;0
Quando vai acabar essa PALHAÇADA de indulto Superior Tribunal de Justiça STJ Conselho Federal da OAB Ronaldo…;0;1
bom dia presidente lula;1;0
Alckmin defende autorização de porte de arma em zona rural;0;0
Voce mencionou o Lula mas esqueçeu do pior de todos eles que foi a Dilma que matou sequestrou roubou ban…;0;1
O DESASTRE chamado Dilma Roussef Número de crianças mortas na faixa de 1 a 4 anos subiu 11 em 2016 após 13 anos…;0;1
Olha o candidato que vcs colocam a frente;0;0
Bastante feliz nesse momento pois comvenci um cliente a não votar em bolsonaro;1;0
Escalada para pauta Temer MDB e os canalhas misturados más a globo não derrubou ne…;0;1
Alckmin fará vaquinha virtual para campanha à Presidência;0;0
ESTE BOSTA DO STF DEVIA É SER EXONERADO DO STF A ´PONTAPES PELOS OUTROS JUIZES KKKK…;0;1
Quem nunca pôs o filho no pau de arara agrediuo com cacetetes e lhe deu choques elétricos até matálo;0;1
A por conta do preço do combustível mostrou que o problema nunca foi só Dilma e o PT e sim…;0;1
Trasportadoras realizam sonho de Lula paralisam o país e encurralam Temer via;1;0
Quanto mais essa figura peçonhenta dá declarações vis e de uma mal caratismo inacreditável mais sei sobre o caráte…;0;1
A capa do jb dizendo que o bolsonaro lidera nas pesquisas me assusta deus que me livre bolsonaro presidente;1;0
Depois não reclamem da roubalheira hospitais em estado de penúria falta de segurança O país precisa é de educaçã…;0;1
Juíza de Moro perde de novo e Lula receberá deputados Blog da Cidadania;1;0
toda a esquerda tem um plano o poder e o dinheiro de propinas o ciro gomes manuela boulos marina f…;0;1
Bolsonaro o candidato virtual;0;1
Vixe vaiaram o mito Bolsonaro duas vezes em encontro com prefeitos…;0;1
Pare com a sua ladainha lula já era BOLSONARO SERÁ O PRESIDENTE DO BRASIL O pt está mortinho e enterrado;1;0
O Ciro Gomes vai mandar imprimir a gasolina;0;1
Esse Lula e o advogado dele devem comer merda não cansam de tentar liberdade ou anular a sentença mesmo te…;0;1
Bolsonaro AFIRMA que HÁ EXCESSOS na fiscalização do TRABALHO ESCRAVO Tem gente no MP e…;0;0
isso é doentio;0;1
Juiz acusado de agressão criticou Moro;0;0
Lula está preso sim Aceita que dói menos kkkkkkkkkk;0;1
Tô dizendo que Moro é bonzinho RT Doleiros querem Moro;1;0
Dilma respondia tudo qualquer coisa sobre a administração da Petrobrás Esse vigarista traidor e entr…;0;1
ELEIÇÕES 2018 Bolsonaro é vaiado duas vezes na Marcha dos Prefeitos;0;1
Te desejo em dobro tudo aquilo que você deseja ao presidente Lula 13;1;0
Sim Mas deve ter dado ruim pra eles alguma pesquisa recente pois voltaram com todas as forças;1;0
Joaquim Barbosa vê três riscos para o Brasil Bolsonaro um golpe de…;0;0
Pilha quer que os caminhoneiros se danem Quem mandou derrubar a Dilma;0;1
Para os de poucos memória noção caráter lembro que Dilma caiu quando a sabotagem econômica levou o dólar a R 4…;0;0
Assim serão as salas de aula no Brasil caso o Bolsonaro seja eleito;0;0
MITO Ocorrência ou ação extraordinária fora do comum normalmente excessiva e deturpada pela imaginação ou pela…;1;0
Lula presidente;1;0
Eu tô apavorada pq as eleições vem aí e se esse cara ganhar mais visibilidade a gente tá ferrada ;0;1
O reitor do Santuário Nacional Aparecida padre João Batista de Almeida pediu desculpas após celebrar missa pela l…;0;0
Racismo é crime Vamos ver até quem a lei pode ser aplicada E a multa não deveria ir aos quilombolas ;0;1
Itaú derruba previsão de crescimento economia perde fôlego antes das eleições;0;1
O PSDB além de ser blindado os juizes são tucanos vide Moro;0;1
Sim É só observar o arsenal de provas contra Aécio Serra Beto Richa Alckmin e out…;0;1
Pultz Agora fervilha em minha mente Lendo e relendo o que CIA escreveu sobre as mortes no período da ditadura de…;0;1
Dilma pediu R 4 milhões para Gleisi Hoffmann diz Marcelo Odebrecht que confirmou que irá entregar à Lava Jato de…;0;1
Diretora do Ibope sugere que sem Lula eleitorado não tem esperança Blog da Cidadania;0;1
Agora vamos falar de economia políticas públicas reformas políticas inclusivas programas sociais programas cul…;0;0
desculpa mas eu tô rezando pra vc tirar menos q 9 a gnt não precisa de mais icons do bolsonaro no tt;0;0
Mt boa p perder meu tempo com seres humanos você Você acha q votar n…;0;0
Acredite que agora é a hora do jogo de esconde esconde com o PIG Estamos discutindo e definindo o programa de gov…;0;0
Se a resposta é para Ferdinando não está correta a ironia de capitalismo selvagem…;0;0
Imprensa mundial destaca prisão de Lula;0;0
São todos uns  junto com o Boulos fecal;0;0
O mais cotado é o Sen Magno Malta vice do futuro Presidente Bolsonaro;1;0
PT discute anunciar vice de candidatura de Lula à Presidência via Intervenção Militar urgente;1;0
Meu DEUS Alguém interdita essa mulher Não é cabivel mais em pleno século 21 termos um pensamento tão cretino e fo…;0;1
que tá acontecendo aqui;0;1
Bolsonaro se fortalecendo vai ser difícil derrubálo Pesquisa da XP InfoMoney para Presidente Bolsonaro 24 Mar…;1;0
As prerrogativas dos ex presidentes não são privilégios favores ou benesses mas direitos que determinam um trata…;0;0
Eu apoio E acho que falharam ao deixar dilma lula etc vivos;0;1
O princípio ético” de Maria Lula do Rosário;0;1
Agronegócio caminhoneiros povão jovens exército polícia Bolsonaro primeiro turno;0;1
Ah eu voto Bolsonaro Mas não sou pedante nem chata Hahhahha;1;0
Você não pode responder pelo outros queremos  eu quero lula na cadeia e que pague pelos seus crimes;0;1
Se o Boulos tiver resposta pronta eu vou Em qual pais do planeta o comunismo deu certo;0;1
Grande patriota Bolsonaro diz ao El País que a Amazônia não é nossa;1;0
Ai que medo do Bolsonaro;0;1
pois é eu acho que se daqui pra lá lula se manifestar em apoio a alguém ainda existe alguma chance e…;0;1
quando vc precisar da Polícia chama o Lula seu merda;0;1
Bolsonaro compara execuções da ditadura a tapa no bumbum do filho Leia mais • Você por…;0;1
Bolsonaro ñ é corrupto ñ é desarmamentista ñ apoia ditadura de outros países ñ gosta de bandido e ñ…;1;0
Agora acabou pro Capitão HahahahahahahaHahahahahahaha;0;1
Quem vota em Lula condenado também está à miséria ao analfabetismo ao cabresto etc;0;1
Essa é boa caminhoneiro levando comida pro LULA e os cumpanheiros;0;1
GLEISI AINDA ACHA QUE LULA SERÁ CANDIDATO OU SE FAZ DE BOBA OU PERDEU O JUÍZO O PT decidiu dar início às discussõ…;1;0
Dedicada à liberdade de Lula conferência de educação tem início em BH via;0;0
Sai nova pesquisa CNT/MDA Lula lidera disparado e pode levar até no 1º turno Lula PT -9].[] Bozonazi Marin…;1;0
Titia Dilma aviso mais o povo brasileiro gosta de se passar como otario kkkkkkk;0;0
A quantidade de bobagens que o Bolsonaro diz demonstra que ele não tem a qualificação necessária ao cargo que pret…;0;0
Petistas e aliados começam a abandonar o barco e esquema envolvendo bilhões começa a bater na porta de Lula;0;0
se poupem do mico q estão passando vcs culpan o governo lula e dilma pra n precisar assumir que estavam errado qua…;0;0
Vigília Lula Livre será mantida até a liberdade do expresidente;1;0
Também voto em quem ele indicar menos Ciro Mas acho que Ciro não terá essa indicação;0;1
Wadih a perseguição a Lula foi estendida a mim seu advogado;0;1
aí eu falo q n gosto d bolsonaro e a pessoa diz ai mas entao tu gosta do lula ne” ai meu anjo cala a boca;0;1
É é por isso também que Bolsonaro será eleito PRESIDENTEdo Brasil;1;0
ñ tem plano B Lula tá firme na área Temos programas d TV preparados e Lulas em toda a Finlândia É o candidato do…;1;0
Tipo o FHC que começou com o Petrolão e tem um triplex na França e está…;0;1
Minha esperança se chama Lula Eleição sem Lula é fraude;1;0
Mais o problema meu caro é que a direita tbem não tem candidato a oferecer tem um psicopata eu concordo…;0;1
Sinceramente depois de tudo que estamos vendo desde o Golpe 2016 acho esse percentua…;1;0
Quero voltar para Marina;1;0
EU TO NA FRENTE DE ONDE O LULA TA PRESO KKKKKKKKK;1;0
Trecho da ação de do MBL que suspendeu assessores motoristas e seguranças do presidiário Lula.…;0;1
Mauro Lopes Lula cresce mas TSE prepara novo golpe via;0;1
Apoio a candidatura de Lula não é só da boca para fora vamos fazer campanha nas ruas para elegê-lo Diário Causa…;0;0
O POVO NÃO QUER MAIS BANDIDOS NO PODER POR ISSO VOTARA EM BOLSONARO;1;0
Salário é tudo nessa vida dizia o lula que tá preso;0;1
CARTA AOS PREFEITOS Lula desafia justiça partidária a derrotálo nas urnas;0;1
Sem Ordem não há progresso Está na hora;0;1
Não sei o que é pior defender um bandido preso e condenado ser acefalo defensor do Bolsonaro ou um idiota defensor…;0;1
Algo me diz que o Lula vai indicar o Boulos e ele vai ser PRESIDENTE ;0;1
Intelectuais e PT na mesma frase Tem algo errado aê;0;1
se seu ex pedisse pra voltar o que falaria — que pergunta de drogado q droga vc usou drogado eu moro na vila m…;0;1
Muito CUIDADO com este BOLIVARIANO Pra mim eles pretendem retira a prisão em 2º instância O CRIM…;0;1
Se tiver um MAIS de direita que o Bolsonaro vai ter o meu voto Quero que a esquerda se exploda;1;0
Velha raposa do Ceará;0;1
esqueci que aqui era polarizado lula temer Dilma bolsonaro o tempo todo até mais e obrigado pelos peixes;1;0
Lideranças católicas e evangélicas se unem a Bolsonaro para impedir o avanço da agenda marxista no Brasil;1;0
Nada Lula tá com 120 e já é presidentO de novo ;1;0
Alckmin anuncia equipe econômica com criadores do Plano Real via;0;0
Quando vão parar com estas insanidades;0;1
Lula da Silva ratifica su candidatura presidencial Publicado por;1;0
Eduardo Bolsonaro Não dá para acender uma vela para Deus e outra para o diabo Homenagea…;0;0
Se o povo fosse menos frouxo expulsaria governadores prefeitos presidente ministros de seus cargos…;0;1
Diz que acusações feitas por Bolsonaro ao PSDB são irresponsáveis É mesmo Então pq a …;0;1
Graças ao Gov Dilma Quem lembra aqui do plano de gov dela em 2014 Isso estava incluso Pois bem ela ti…;1;0
EU QUERO VER CAMINHONEIRO PRESO;0;1
Ministério Público quer suspender carreata de Bolsonaro em Salvador;0;1
Ela vai ficar 12 anos nessa coisa de lutar e resistir Não sei se vocês sabem mas essa é…;0;1
Cara lembre o povo disso tds os dias pois estamos de fato correndo esse risco;0;1
Bolsonaro sofre derrota no TSE em processo contra pesquisa Datafolha;0;1
meus pais agr votam em bolsonaro não esperava menos rindo de nervoso sjehdsnsn;0;1
não há comida nas prateleiras dos supermercados gasolina 10.00 o litro falta pãozinho no MC Donalds aviõ…;0;1
Menos Ciro;0;1
Faltou perguntar para ele se a China tbm é uma democracia com certeza ele diria que há eleições lá e sim é uma democracia;1;0
Um forte abraço;1;0
pessoal eu acho que o alckmin vai decolar;1;0
Perfeito Eu se fosse o Noblat encerraria o bullying ao Bolsonaro pelo menos nesse mês RT …;1;0
Gostei de um vídeo ACABOU A FARSA INTELIGÊNCIA MILITAR DESCOBRE O VERDADEIRO OBJETIVO DE LULA;0;1
Tem treta neste negócio Se fosse uma coisa do povo estariam levando faixas de Lula livre…;0;1
VOCÊS TÊM MERDA NA CABEÇA SERES DESPREZÍVEIS GUARDEM AS LÁGRIMAS PARA A VITÓRIA DO BOLSONARO;1;0
O Bolsonaro esta caindo pra cima;1;0
